taxon_name,place_name,user_login,identifiers,name,name (1),id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,latitude,longitude,obscured,quality_grade,user_id,license_obs,identifications_count,num_identification_agreements,num_identification_disagreements,kingdom,phylum,class,order,family,genus
Flustrina,Zona de Banys Fòrum,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva, loreto_rodriguez",Spain,Barcelona,394099,2024-11-10 00:00:00,2024-11-15 00:00:00,2024-11-07 00:00:00,2024-11-22 09:37:00,bryozoa,263960,suborder,41.41,2.2272,False,needs_id,16,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,,
Flustrina,Zona de Banys Fòrum,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva, loreto_rodriguez",Spain,Barcelona,393878,2024-11-10 00:00:00,2024-11-15 00:00:00,2024-11-07 00:00:00,2024-11-22 09:27:00,bryozoa,263960,suborder,41.4099,2.22709,False,needs_id,16,cc-by-nc,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,,
Amathia verticillata,Spain,alimau5,xasalva,Spain,Barcelona,393223,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-08-04 00:00:00,2024-11-22 15:47:00,bryozoa,244238,species,41.405,2.22019,False,needs_id,344,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,Spain,alimau5,xasalva,Spain,Barcelona,393218,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-08-04 00:00:00,2024-11-22 15:46:00,bryozoa,244238,species,41.405,2.22019,False,needs_id,344,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Amathia verticillata,Spain,alimau5,xasalva,Spain,Barcelona,393217,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-08-04 00:00:00,2024-11-22 15:46:00,bryozoa,244238,species,41.405,2.22019,False,needs_id,344,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Pentapora fascialis,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393194,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 10:12:00,bryozoa,252951,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Smittina cervicornis,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393171,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 09:59:00,bryozoa,254151,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
Myriapora truncata,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393165,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 09:57:00,bryozoa,34982,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Beania magellanica,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393143,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 09:49:00,bryozoa,247982,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania
Smittina cervicornis,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393141,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 09:48:00,bryozoa,254151,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
Pentapora fascialis,"Carall Bernat, Illes Medes, L'Estartit, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,393139,2024-11-09 00:00:00,2024-11-09 00:00:00,2024-11-03 00:00:00,2024-11-22 09:48:00,bryozoa,252951,species,42.0415,3.22792,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Bugula neritina,Bouzigues,xasalva,"xasalva, badosa",France,Hérault,393021,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-01 00:00:00,2024-11-22 08:12:00,bryozoa,247594,species,43.4469,3.65134,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Bugula neritina,Bouzigues,xasalva,"xasalva, badosa",France,Hérault,393018,2024-11-08 00:00:00,2024-11-09 00:00:00,2024-11-01 00:00:00,2024-11-22 08:12:00,bryozoa,247594,species,43.4469,3.65134,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Bugula neritina,Le Ponton,xasalva,xasalva,France,Hérault,392897,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,247594,species,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula
Amathia verticillata,Le Ponton,xasalva,xasalva,France,Hérault,392873,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,244238,species,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia
Crisia,Le Ponton,xasalva,xasalva,France,Hérault,392872,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,13028,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,
Bugulina,Le Ponton,xasalva,xasalva,France,Hérault,392870,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,93686,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,
Celleporaria,Le Ponton,xasalva,xasalva,France,Hérault,392860,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,11530,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Lepraliellidae,
Scrupocellaria,Le Ponton,xasalva,xasalva,France,Hérault,392853,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,61543,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,
Watersipora,Le Ponton,xasalva,xasalva,France,Hérault,392845,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,94596,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,
Watersipora,Le Ponton,xasalva,xasalva,France,Hérault,392839,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-02 00:00:00,2024-11-22 21:52:00,bryozoa,94596,genus,43.4247,3.70004,False,needs_id,4,cc-by-nc,0,0,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,
Myriapora truncata,"17320 Tossa de Mar, Girona, Espanya",miquel17300,"miquel17300, guillermoalvarez_fecdas",Spain,Gerona,392678,2024-11-07 00:00:00,2024-11-07 00:00:00,2024-11-06 00:00:00,2024-11-22 15:48:00,bryozoa,34982,species,41.7213,2.94004,False,research,275,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,,badosa,"badosa, guillermoalvarez_fecdas",Spain,Gerona,392372,2024-11-06 00:00:00,2024-11-07 00:00:00,2024-11-06 00:00:00,2024-11-22 13:45:00,bryozoa,34982,species,41.6775,2.80802,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Schizoporella errata,Le Ponton,xasalva,"xasalva, loreto_rodriguez",France,Hérault,392288,2024-11-06 00:00:00,2024-11-06 00:00:00,2024-11-02 00:00:00,2024-11-22 21:47:00,bryozoa,248503,species,43.4247,3.70004,False,research,4,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Myriapora truncata,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,392185,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-03 00:00:00,2024-11-22 09:00:00,bryozoa,34982,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bugulina turbinata,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392158,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:30:00,bryozoa,254246,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392151,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:28:00,bryozoa,254246,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392143,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:25:00,bryozoa,254246,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Bugulina turbinata,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392130,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:15:00,bryozoa,254246,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Schizobrachiella sanguinea,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392121,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:04:00,bryozoa,248476,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella
Reteporella grimaldii,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392119,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 07:04:00,bryozoa,245741,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Pentapora fascialis,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392109,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 06:59:00,bryozoa,252951,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Pentapora fascialis,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392106,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 06:58:00,bryozoa,252951,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Pentapora fascialis,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392100,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 06:57:00,bryozoa,252951,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Bugulina turbinata,Vilanova 2,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Barcelona,392095,2024-11-05 00:00:00,2024-11-05 00:00:00,2023-04-25 00:00:00,2024-11-22 06:56:00,bryozoa,254246,species,41.2026,1.73412,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugulina
Cheilostomatida,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva, xasalva",Spain,Gerona,392036,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-03 00:00:00,2024-11-22 08:55:00,bryozoa,387,order,42.0414,3.22823,False,needs_id,16,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,,,
Pentapora fascialis,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,391994,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-03 00:00:00,2024-11-22 08:48:00,bryozoa,252951,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Reteporella grimaldii,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,391972,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-03 00:00:00,2024-11-22 08:40:00,bryozoa,245741,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Adeonella calveti,Carall Bernat Illes Medes,guillermoalvarez_fecdas,"guillermoalvarez_fecdas, xasalva",Spain,Gerona,391971,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-03 00:00:00,2024-11-22 08:39:00,bryozoa,242682,species,42.0414,3.22823,False,research,16,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonellidae,Adeonella
Disporella,"L'Estartit, Girona, España",mingokt,"xasalva, mingokt, mpontes",Spain,Gerona,391837,2024-11-04 00:00:00,2024-11-10 00:00:00,2024-11-03 00:00:00,2024-11-22 08:40:00,bryozoa,19101,genus,42.0418,3.22836,False,needs_id,1030,cc-by-nc,2,2,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,
Reteporella grimaldii,"L'Estartit, Girona, España",mingokt,"guillermoalvarez_fecdas, mingokt",Spain,Gerona,391805,2024-11-04 00:00:00,2024-11-04 00:00:00,2024-11-03 00:00:00,2024-11-22 09:05:00,bryozoa,245741,species,42.0418,3.22836,False,research,1030,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Myriapora truncata,,alexm,"xasalva, loreto_rodriguez",Spain,Gerona,391487,2024-11-03 00:00:00,2024-11-04 00:00:00,2024-10-05 00:00:00,2024-11-22 10:30:00,bryozoa,34982,species,41.7976,3.07014,False,research,584,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reptadeonella violacea,,alexm,"xasalva, loreto_rodriguez",Spain,Gerona,391486,2024-11-03 00:00:00,2024-11-04 00:00:00,2024-10-05 00:00:00,2024-11-22 10:30:00,bryozoa,245658,species,41.7976,3.07014,False,research,584,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella
Pentapora fascialis,,alexm,"xasalva, loreto_rodriguez",Spain,Gerona,391474,2024-11-03 00:00:00,2024-11-04 00:00:00,2024-10-05 00:00:00,2024-11-22 10:21:00,bryozoa,252951,species,41.7976,3.07014,False,research,584,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Pentapora fascialis,,alexm,"bertinhaco, xasalva",Spain,Gerona,391473,2024-11-03 00:00:00,2024-11-04 00:00:00,2024-10-05 00:00:00,2024-11-22 10:21:00,bryozoa,252951,species,41.7976,3.07014,False,research,584,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
Myriapora truncata,"Carall Bernat, España",oscarcg31,"oscarcg31, bertinhaco",Spain,Gerona,391424,2024-11-03 00:00:00,2024-11-04 00:00:00,2024-11-03 00:00:00,2024-11-22 08:36:00,bryozoa,34982,species,42.0413,3.22791,False,research,59,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"17300 Blanes, Girona, Espanya",miquel17300,"miquel17300, jaume-piera",Spain,Gerona,391350,2024-11-02 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,2024-11-22 09:15:00,bryozoa,34982,species,41.6732,2.8021,False,research,275,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"17300 Blanes, Girona, Espanya",miquel17300,"miquel17300, jaume-piera",Spain,Gerona,391334,2024-11-02 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,2024-11-22 09:15:00,bryozoa,34982,species,41.6732,2.8021,False,research,275,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Turbicellepora,Spain,francesc_f,"francesc_f, xasalva, francesc_f",Spain,Gerona,391232,2024-11-02 00:00:00,2024-11-05 00:00:00,2024-10-26 00:00:00,2024-11-22 08:15:00,bryozoa,18079,genus,42.042,3.22544,False,needs_id,1081,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,
Schizoporella errata,Spain,badosa,"badosa, xasalva, rickydiving",Spain,Gerona,391202,2024-11-02 00:00:00,2024-11-05 00:00:00,2024-11-02 00:00:00,2024-11-22 10:15:00,bryozoa,248503,species,41.8471,3.12134,False,research,72,cc-by-nc,2,2,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
Bryozoa,Praia de Arbra,jaume-piera,"jaume-piera, xasalva",Spain,Pontevedra,391099,2024-11-02 00:00:00,2024-11-04 00:00:00,2024-10-31 00:00:00,2024-11-22 12:30:00,bryozoa,55,phylum,42.1532,-8.83109,False,needs_id,11,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Praia de Arbra,jaume-piera,"jaume-piera, xasalva",Spain,Pontevedra,391098,2024-11-02 00:00:00,2024-11-04 00:00:00,2024-10-31 00:00:00,2024-11-22 12:30:00,bryozoa,55,phylum,42.1532,-8.83109,False,needs_id,11,cc-by-nc,1,1,0,Animalia,,,,,
Bryozoa,Praia de Arbra,jaume-piera,"jaume-piera, xasalva",Spain,Pontevedra,391091,2024-11-02 00:00:00,2024-11-04 00:00:00,2024-10-31 00:00:00,2024-11-22 12:20:00,bryozoa,55,phylum,42.1532,-8.83109,False,needs_id,11,cc-by-nc,1,1,0,Animalia,,,,,
Myriapora truncata,"Punta Cap-Ras, 17496, España",manelor,"manelor, guillermoalvarez_fecdas",Spain,Gerona,391031,2024-11-02 00:00:00,2024-11-02 00:00:00,2024-11-01 00:00:00,2024-11-22 10:12:00,bryozoa,34982,species,42.3844,3.16308,False,research,1732,cc-by,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Punta Cap-Ras, 17496, España",manelor,"manelor, xasalva",Spain,Gerona,390938,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-30 00:00:00,2024-11-22 10:01:00,bryozoa,34982,species,42.3908,3.16077,False,research,1732,cc-by,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Punta de les Salines, Espanya",mpontes,"mpontes, xasalva",Spain,Gerona,390890,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-19 00:00:00,2024-11-22 08:15:00,bryozoa,34982,species,42.0617,3.2134,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Punta de les Salines, Espanya",mpontes,"mpontes, xasalva",Spain,Gerona,390882,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-19 00:00:00,2024-11-22 08:11:00,bryozoa,34982,species,42.0617,3.2134,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Reteporella grimaldii,"Punta de les Salines, Espanya",mpontes,"mpontes, xasalva",Spain,Gerona,390865,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-19 00:00:00,2024-11-22 07:58:00,bryozoa,245741,species,42.0617,3.2134,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella
Myriapora truncata,"Punta de les Salines, Espanya",mpontes,"mpontes, xasalva",Spain,Gerona,390859,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-19 00:00:00,2024-11-22 07:53:00,bryozoa,34982,species,42.0617,3.2134,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Punta de les Salines, Espanya",mpontes,"mpontes, xasalva",Spain,Gerona,390847,2024-11-01 00:00:00,2024-11-01 00:00:00,2024-10-19 00:00:00,2024-11-22 07:48:00,bryozoa,34982,species,42.0617,3.2134,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Bryozoa,Spain,mcasas,"xasalva, mcasas, jaume-piera",Spain,Pontevedra,390755,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-10-31 00:00:00,2024-11-22 12:42:00,bryozoa,55,phylum,42.1534,-8.82972,False,needs_id,8308,cc-by,2,2,0,Animalia,,,,,
Bryozoa,"Sa Tuna, Girona, España",virginia_canet,"virginia_canet, xasalva, virginia_canet",Spain,Gerona,390567,2024-10-30 00:00:00,2024-10-30 00:00:00,2024-10-26 00:00:00,2024-11-22 16:19:00,bryozoa,55,phylum,41.9607,3.23122,False,needs_id,691,cc-by-nc,1,1,0,Animalia,,,,,
Myriapora truncata,"Negre del Falguer, costa del Montgrí, l'Estartit",rickydiving,"rickydiving, xasalva",Spain,Gerona,390385,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-26 00:00:00,2024-11-22 09:50:00,bryozoa,34982,species,42.0664,3.21098,False,research,1038,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Unnamed Road, 17257 Torroella de Montgrí, Girona, Espanya",so_po,"so_po, xasalva, bertinhaco, mpontes, so_po",Spain,Gerona,390095,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-05 00:00:00,2024-11-22 10:42:00,bryozoa,34982,species,42.0492,3.21943,False,research,7623,cc-by,3,3,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Salpatxot, Illes Medes, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,390032,2024-10-27 00:00:00,2024-10-27 00:00:00,2024-10-26 00:00:00,2024-11-22 12:52:00,bryozoa,34982,species,42.0497,3.2202,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Ferranelles, Illes Medes, Girona",mpontes,"mpontes, xasalva",Spain,Gerona,389984,2024-10-27 00:00:00,2024-10-27 00:00:00,2024-10-26 00:00:00,2024-11-22 08:02:00,bryozoa,34982,species,42.0419,3.2253,False,research,732,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Benidorm Island, Alicante, Spain",ealcaniz,"ealcaniz, xasalva",Spain,Alicante,389886,2024-10-27 00:00:00,2024-10-27 00:00:00,2024-10-26 00:00:00,2024-11-22 09:37:00,bryozoa,34982,species,38.5014,-0.132566,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Myriapora truncata,"Benidorm Island, Alicante, Spain",ealcaniz,"ealcaniz, xasalva",Spain,Alicante,389885,2024-10-27 00:00:00,2024-10-27 00:00:00,2024-10-26 00:00:00,2024-11-22 09:36:00,bryozoa,34982,species,38.5014,-0.132566,False,research,219,cc-by-nc-sa,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
Patinella radiata,ANERIS - Parc Subaquàtic TARRAGONA,biosub,"biosub, xasalva",Spain,Tarragona,389422,2024-10-24 00:00:00,2024-10-24 00:00:00,2024-10-12 00:00:00,2024-11-22 08:15:00,bryozoa,252877,species,41.0897,1.22851,False,research,866,cc-by-nc,1,1,0,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Patinella
Myriapora truncata,,badosa,"badosa, francesc_f",Spain,Gerona,389359,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-23 00:00:00,2024-11-22 10:25:00,bryozoa,34982,species,41.677,2.80818,False,research,72,cc-by-nc,1,1,0,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Myriaporidae,Myriapora
